CATID,SRC,RA_OBJ,DEC_OBJ,z_spec,Mstar,r_e,ellip,PA_phot,PA_GASKIN,PA_GASKIN_ERR,PA_STELKIN,PA_STELKIN_ERR,LAMBDAR_RE,VSIGMA_RE,SIGMA_RE,WARNMULT,WARNFILL,WARNZ,IN_KIDS1000
381157,GAMA,131.65300249,1.81095988,0.05231,10.36,1.23,0.5238,100.770004,169.5,0.16666667,102.5,2.1666667,nan,nan,207.94656,0,0,0,1
521894,GAMA,131.65458201,2.82702752,0.01328,8.77,5.44,0.2577,112.880005,160.0,0.5,177.5,7.8333306,nan,nan,39.50682,0,0,0,1
422639,GAMA,131.65702678,2.61436443,0.02837,8.32,3.26,0.4153,119.72,332.5,5.3333335,nan,nan,nan,nan,nan,0,0,0,1
381159,GAMA,131.65976008,1.72853296,0.05051,10.02,4.57,0.8229,134.27,317.5,0.33333334,319.5,9.166667,0.5296228,0.73431283,90.5378,0,0,0,1
381160,GAMA,131.66053406,1.73812095,0.05103,10.06,2.03,0.5821,42.809998,286.0,0.25,41.0,3.3333333,0.1876896,0.20777653,104.48278,0,0,0,1
517273,GAMA,131.66885877,2.40802114,0.01326,9.16,3.83,0.3965,26.169998,22.5,0.75,35.5,4.75,0.2344121,0.27256846,50.927586,0,0,0,1
517279,GAMA,131.6803687,2.53922464,0.02876,10.36,9.51,0.0759,16.690002,119.0,0.5,nan,nan,nan,nan,nan,2,0,0,1
381215,GAMA,131.68184337,1.84332,0.04997,10.49,5.64,0.6648,143.67,324.0,0.16666667,317.0,4.0,0.51266325,0.65445495,104.366234,0,0,0,1
517278,GAMA,131.6831757,2.53742151,0.02813,11.06,5.31,0.4134,77.45001,155.5,0.41666666,76.5,0.6666667,0.3025617,0.32566354,247.6589,0,0,0,1
521898,GAMA,131.68612207,2.79427531,0.02787,8.46,1.95,0.0941,72.41,16.5,0.75,78.0,29.83333,nan,nan,nan,0,0,0,1
381207,GAMA,131.68919723,1.82157611,0.05128,10.61,5.15,0.303,141.06999,321.0,0.25,148.0,2.6666667,0.2904965,0.29944226,132.93057,0,0,0,1
381206,GAMA,131.69182644,1.830811,0.05052,11.22,15.84,0.1509,75.06,330.0,0.75,311.5,26.499998,0.13530147,0.14176655,nan,0,0,0,1
381219,GAMA,131.70335373,1.80824085,0.04974,10.32,3.75,0.361,26.839996,192.0,0.16666667,207.5,1.8333334,0.3439487,0.38237512,135.97699,0,0,0,1
517306,GAMA,131.71343753,2.56970539,0.0296,9.38,4.72,0.3657,65.649994,71.0,0.16666667,79.5,4.25,nan,nan,46.425133,0,0,0,1
517307,GAMA,131.71561266,2.56809196,0.02775,8.69,2.16,0.2839,24.309998,316.5,0.16666667,73.5,29.83333,nan,nan,51.482204,0,0,0,1
517302,GAMA,131.7262154,2.56007097,0.02871,10.18,5.31,0.3003,149.66,313.5,0.75,303.5,1.4166666,0.38333204,0.40872768,87.45456,0,0,0,1
517310,GAMA,131.73220454,2.40483398,0.03515,9.26,3.09,0.5622,52.839996,213.5,4.3333335,109.5,29.916666,nan,nan,52.543995,0,0,0,1
381221,GAMA,131.73262516,1.86472984,0.0504,10.13,1.71,0.6591,9.119995,223.5,0.25,4.5,1.75,0.23966736,0.2883897,147.39818,0,0,0,1
386366,GAMA,131.73624677,2.24486835,0.06003,10.4,2.53,0.5012,1.7900085,179.0,0.16666667,177.5,1.499999,0.37233996,0.45650738,133.76218,0,0,0,1
517334,GAMA,131.74502056,2.38752174,0.02778,8.32,2.99,0.2586,67.84,150.0,0.25,nan,nan,nan,nan,nan,0,0,0,1
422610,GAMA,131.74772787,2.58167268,0.0277,9.38,2.37,0.5147,179.07,12.0,2.8333328,5.5,3.6666641,0.3982686,0.4918629,54.46671,0,0,0,1
422619,GAMA,131.78174581,2.62180486,0.02896,9.63,7.1,0.1411,174.67,319.0,0.33333334,333.0,9.0,nan,nan,49.22146,0,0,0,1
381225,GAMA,131.78764337,1.8534322,0.05036,10.13,5.15,0.5374,11.679993,16.5,0.16666667,17.5,1.8333334,0.56761575,0.75606257,91.84823,0,0,0,1
376033,GAMA,131.80870779,1.36240142,0.03986,10.81,7.83,0.2285,57.48001,244.0,0.16666667,245.0,1.0,0.370309,0.39796066,nan,0,0,0,1
381229,GAMA,131.81455082,1.89556314,0.04999,10.49,4.3,0.1838,149.39,230.0,0.16666667,143.5,7.5833335,0.11753583,0.13236775,151.8539,0,0,0,1
422649,GAMA,131.82766801,2.76226338,0.02853,10.6,9.76,0.2562,138.39,306.0,0.5833333,137.5,1.0833334,0.3518482,0.36706838,nan,0,0,0,1
417568,GAMA,131.87080351,2.27709609,0.0284,8.68,2.25,0.198,91.89,295.0,0.33333334,277.5,29.916666,nan,nan,40.92457,0,0,0,1
422683,GAMA,131.88075027,2.7356685,0.02805,8.42,3.61,0.2378,176.95,344.5,0.75,nan,nan,nan,nan,nan,0,0,0,1
214860,GAMA,131.8966701,0.5618423,0.0584,9.75,5.45,0.4855,17.899994,191.5,0.16666667,212.5,8.666667,nan,nan,86.71501,0,0,0,1
622228,GAMA,131.94986973,0.65372118,0.05817,10.93,5.36,0.1681,159.26001,157.5,0.16666667,159.5,2.1666667,0.32668236,0.3497331,154.8056,0,0,0,1
323504,GAMA,131.95082098,1.53447364,0.06297,10.94,8.4,0.0884,161.97,80.0,0.16666667,85.0,0.6666667,0.7084239,0.9863249,nan,0,0,0,1
323505,GAMA,131.97722421,1.6281822,0.04308,9.97,9.23,0.8182,102.51,98.0,0.16666667,108.5,5.9166665,0.65212333,0.9903492,nan,0,0,0,1
214895,GAMA,131.97905512,0.5666869,0.05855,10.27,1.32,0.6112,174.1,229.0,2.0833333,355.0,2.8333313,nan,nan,133.2489,0,0,0,1
386402,GAMA,131.9851712,2.19123289,0.06136,10.48,4.33,0.126,151.01,179.5,0.16666667,181.5,1.4999981,0.479828,0.53945345,74.088585,0,0,0,1
521991,GAMA,131.99036326,2.88992694,0.05861,10.34,5.12,0.3125,41.78,214.5,0.16666667,217.5,2.1666667,0.5775088,0.78896016,94.29122,0,0,0,1
521997,GAMA,132.02858001,2.83096061,0.0768,10.94,7.36,0.6371,171.2,351.5,0.16666667,350.5,1.3333334,0.59075254,0.7864551,202.0547,0,0,0,1
376097,GAMA,132.03493449,1.35794045,0.06768,10.92,5.09,0.3826,37.639984,259.5,1.0833334,218.0,15.166667,0.07541145,0.08301931,194.90384,0,0,0,1
323507,GAMA,132.03546043666665,1.56604385,0.03988,9.44,3.33,0.1355,19.419998,208.0,0.16666667,222.5,29.916666,0.27559593,0.35942844,78.28525,0,0,0,1
301098,GAMA,132.07783182,1.26399279,0.00581,8.1,9.93,0.7089,1.6800003,177.0,0.5833333,34.0,26.25,nan,nan,nan,0,0,0,1
417580,GAMA,132.10673934,2.28780776,0.0396,9.93,3.07,0.1997,125.92,321.5,9.583333,125.5,2.6666667,0.3413846,0.39322922,76.323944,0,0,0,1
376121,GAMA,132.1177753,1.39725819,0.05149,11.02,6.36,0.4167,170.12,160.0,0.16666667,160.5,0.5,0.5801399,0.705919,168.02353,0,0,0,1
346046,GAMA,132.12090752,2.07601626,0.04292,10.23,2.63,0.3826,177.76001,79.0,0.16666667,2.0,2.3333309,0.2814872,0.29974115,115.67412,0,0,0,1
209181,GAMA,132.12519777,0.17087478,0.0581,10.3,4.31,0.2304,157.4,145.0,0.16666667,146.0,1.9166666,0.41292033,0.50057966,80.510376,0,0,0,1
323541,GAMA,132.1358474,1.53295049,0.06762,10.48,1.56,0.7073,9.679993,191.0,0.16666667,186.5,1.5833334,0.21435453,0.2676678,166.35733,0,0,0,1
422721,GAMA,132.13653336,2.63758665,0.02867,8.69,3.72,0.4415,151.37,141.0,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
371633,GAMA,132.16755964,1.03878473,0.02881,10.92,11.76,0.4159,21.98999,272.0,0.5,247.0,1.0,0.27354386,0.3027222,nan,0,0,0,1
376165,GAMA,132.17023847,1.49956155,0.02893,8.7,4.63,0.1194,173.75,271.0,0.33333334,nan,nan,nan,nan,nan,0,0,0,1
386431,GAMA,132.18219539,2.25849674,0.02875,8.48,2.33,0.595,76.69,234.0,0.16666667,207.5,29.916666,nan,nan,nan,0,0,0,1
522033,GAMA,132.18252005,2.85015716,0.0663,10.96,2.37,0.3668,155.01001,25.0,0.16666667,344.5,2.0833333,0.18658431,0.20763001,204.68385,0,0,0,1
209185,GAMA,132.18426782,0.16849947,0.05158,10.73,5.64,0.3322,87.27,94.0,0.25,94.5,0.8333333,0.5130183,0.5766333,176.75218,0,0,0,1
599582,GAMA,132.19011347,0.29151858,0.05302,10.79,9.6,0.3224,138.11,177.5,0.25,175.5,2.2499974,0.39996952,0.40485933,nan,0,0,0,1
323575,GAMA,132.25577133,1.5739509,0.04331,9.6,6.43,0.9007,16.520004,198.5,0.16666667,173.0,12.583331,nan,nan,92.56299,1,0,0,1
203037,GAMA,132.2566078,-0.34910161,0.01479,8.59,11.64,0.0642,73.61,52.0,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
323558,GAMA,132.26310063,1.53844211,0.04259,10.9,5.39,0.428,177.22,182.0,0.25,181.0,0.83333236,0.4512662,0.49520254,165.21466,0,0,0,1
376163,GAMA,132.2735744,1.50360512,0.04228,9.09,1.29,0.2113,76.17999,237.5,0.33333334,223.0,29.916666,nan,nan,53.34493,0,0,0,1
376161,GAMA,132.27742911,1.34589272,0.02564,8.2,0.68,0.3731,112.43,184.5,0.6666667,nan,nan,nan,nan,nan,0,0,0,1
323577,GAMA,132.27829186,1.5656973,0.04174,9.33,4.65,0.0391,79.70999,179.0,1.6666641,356.0,29.916666,nan,nan,48.52017,0,0,0,1
323566,GAMA,132.28304106,1.59911066,0.0425,10.01,1.41,0.2491,128.43001,215.0,1.25,307.0,4.75,nan,nan,103.16686,0,0,0,1
278554,GAMA,132.30500992,0.78322255,0.04284,9.0,4.3,0.0865,174.02,153.5,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
278548,GAMA,132.30575377,0.85187552,0.04329,10.25,7.66,0.5351,35.589996,228.0,0.16666667,219.0,2.0833333,0.55779743,0.75927347,78.12465,0,0,0,1
422761,GAMA,132.33073636,2.69486934,0.07695,10.54,4.3,0.1268,18.380005,77.0,0.16666667,74.0,2.9166667,0.4106707,0.4797766,79.734184,0,0,0,1
376184,GAMA,132.34244086,1.40128184,0.03445,9.07,2.84,0.3955,51.600006,132.0,1.6666666,217.5,28.416664,nan,nan,46.23122,0,0,0,1
376185,GAMA,132.35193834,1.38501253,0.03401,9.07,2.89,0.3045,56.17,240.0,0.5,164.0,29.916666,nan,nan,nan,0,0,0,1
536625,GAMA,132.38664975,-0.083603,0.03704,10.18,5.42,0.3124,158.70999,271.0,0.16666667,271.5,2.1666667,0.3106773,0.3206339,67.84585,0,0,0,1
323593,GAMA,132.38784606,1.72802437,0.06887,11.13,4.7,0.2881,119.38,188.0,0.16666667,299.5,2.0,0.25433737,0.26748696,251.03413,0,0,0,1
371714,GAMA,132.47305476,0.9194336,0.05821,10.68,6.46,0.6247,101.93,280.5,0.41666666,278.5,2.0833333,0.3809563,0.44594878,153.29257,0,0,0,1
536626,GAMA,132.50256798,-0.18230895,0.04052,9.0,5.06,0.7321,101.17999,283.5,0.16666667,250.5,10.083333,nan,nan,68.222694,0,0,0,1
599689,GAMA,132.50669626,0.22577093,0.05134,10.58,9.23,0.1171,101.41,274.0,0.75,272.0,1.75,0.59169763,0.69456047,nan,0,0,0,1
517465,GAMA,132.53360618,2.61652557,0.0583,10.1,1.61,0.3621,21.050003,235.0,0.16666667,116.5,29.83333,0.09214769,0.10896978,89.74235,0,0,0,1
622305,GAMA,132.55158534,0.65682959,0.04263,10.62,4.6,0.2965,146.87,329.0,0.16666667,326.5,0.75,0.5016494,0.60666233,142.3901,0,0,0,1
622333,GAMA,132.56179461,0.7598804,0.04261,9.03,3.86,0.2423,53.20999,302.0,6.5,nan,nan,nan,nan,nan,0,0,0,1
209279,GAMA,132.57563057,0.05941447,0.03681,9.41,4.92,0.5065,58.42,73.0,0.16666667,86.5,6.9166665,nan,nan,56.795933,0,0,0,1
371750,GAMA,132.61300909,1.04411536,0.03482,9.22,3.34,0.6791,88.78,273.0,0.25,252.0,11.166667,0.2619501,0.31501547,54.54294,0,0,0,1
599761,GAMA,132.63206755,0.31906756,0.05333,10.88,6.68,0.1314,169.60999,334.0,0.16666667,334.0,0.6666667,0.59023035,0.6878511,121.76347,0,0,0,1
203114,GAMA,132.63598101,-0.25281896,0.06977,10.91,3.9,0.3024,118.95,128.5,0.25,119.5,0.75,0.43682563,0.4957447,179.22137,0,0,0,1
215053,GAMA,132.66673536,0.441043,0.05224,10.05,3.1,0.7406,84.609985,258.0,0.25,272.0,3.6666667,0.49810994,0.6355802,92.22688,0,0,0,1
522127,GAMA,132.68137454,2.9278422,0.02789,8.42,2.98,0.5001,40.58,220.5,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
301199,GAMA,132.68366821,1.29937731,0.04221,10.13,2.63,0.4571,50.98999,295.5,0.16666667,48.0,2.0,0.2711805,0.2948411,85.04061,0,0,0,1
301191,GAMA,132.68863707,1.3159844,0.04212,10.7,5.37,0.4454,61.76001,67.0,0.41666666,65.0,1.1666666,0.37922785,0.42522338,186.1425,0,0,0,1
599834,GAMA,132.71125636,0.37329313,0.0521,11.21,5.96,0.0704,44.930008,321.5,0.5,42.5,7.4166665,0.06850295,0.07215262,223.43219,0,0,0,1
301201,GAMA,132.72040583,1.25010726,0.03477,10.06,8.58,0.853,157.51001,145.0,0.5833333,152.0,2.8333333,0.54885995,0.7486858,nan,0,0,0,1
417678,GAMA,132.73821727,2.34617275,0.03944,10.11,4.33,0.8183,6.279999,184.0,0.16666667,184.5,2.9166667,0.61906636,0.85513806,127.52281,0,0,0,1
599862,GAMA,132.74012473,0.23892114,0.04118,9.04,5.11,0.1388,11.020004,226.0,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
203140,GAMA,132.74333509,-0.22884554,0.08696,10.93,2.57,0.3054,128.32,21.5,10.75,125.0,1.4166666,0.23753725,0.2573457,188.72206,0,0,0,1
422888,GAMA,132.75205892,2.83040727,0.02777,8.36,2.6,0.1707,33.380005,20.0,1.5,nan,nan,nan,nan,nan,0,0,0,1
622350,GAMA,132.76091171,0.65270512,0.08733,11.1,4.89,0.0825,108.08,353.5,1.3333334,56.0,14.25,0.120021075,0.13713026,204.2011,0,0,0,1
376282,GAMA,132.76406242,1.36689991,0.03865,9.39,11.3,0.6965,62.160004,56.0,0.16666667,28.5,29.916666,nan,nan,nan,0,0,0,1
599838,GAMA,132.79081214,0.25359158,0.04091,11.15,5.63,0.1478,14.529999,80.5,0.75,355.0,5.2499986,0.03900322,0.043746892,200.90324,0,0,0,1
599839,GAMA,132.79670885,0.26435071,0.04229,9.93,4.68,0.784,65.95999,83.5,0.16666667,61.0,8.916667,0.50023365,0.6147506,100.53072,0,0,0,1
376293,GAMA,132.7975695,1.50169491,0.05945,10.65,6.96,0.7605,24.470001,22.5,0.16666667,21.5,3.5833333,0.53404254,0.71312165,155.11568,0,0,0,1
371789,GAMA,132.80361802,1.06189984,0.02669,9.91,3.45,0.3918,15.020004,182.5,0.41666666,174.5,1.9999977,0.33986592,0.40722185,87.8102,0,0,0,1
599846,GAMA,132.8101457,0.30373603,0.05228,10.24,4.05,0.7514,80.73999,80.0,0.41666666,77.5,2.8333333,0.55680937,0.70287925,98.95774,0,0,0,1
209319,GAMA,132.81067377,0.18691669,0.025,8.5,3.27,0.5559,82.98999,85.5,0.25,56.5,29.83333,nan,nan,67.75223,0,0,0,1
599873,GAMA,132.83514444,0.37266322,0.0363,9.0,2.01,0.6834,140.31,317.5,0.16666667,nan,nan,nan,nan,nan,2,0,0,1
203148,GAMA,132.84017059,-0.39515579,0.04289,9.27,1.88,0.1233,19.850006,179.0,0.33333156,187.0,6.9999976,nan,nan,41.237457,0,0,0,1
422907,GAMA,132.85683447,2.8330493,0.0285,8.93,31.55,0.4603,13.540009,16.5,2.75,nan,nan,nan,nan,nan,2,0,0,1
422921,GAMA,132.85921906,2.68172647,0.02853,8.29,3.28,0.7471,71.04001,259.0,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
599877,GAMA,132.90223376,0.27313863,0.05248,10.3,3.35,0.3334,96.62,119.5,0.9166667,124.0,3.6666667,0.22844692,0.2552526,78.70215,0,0,0,1
278643,GAMA,132.90743182,0.82683286,0.03545,9.14,4.88,0.8342,34.809998,37.5,0.25,152.5,29.83333,nan,nan,76.85862,0,0,0,1
381502,GAMA,132.98872159,1.89563887,0.02524,8.37,1.68,0.0661,90.76,266.5,0.16666667,289.0,29.916666,nan,nan,57.18149,0,0,0,1
517594,GAMA,132.99774725,2.54344202,0.02851,8.97,3.89,0.7477,88.390015,269.5,0.16666667,243.5,13.916667,nan,nan,62.795303,0,0,0,1
376340,GAMA,133.01255975,1.42382916,0.05098,10.2,5.42,0.5629,13.380005,20.5,0.16666667,16.5,1.5833334,0.5472773,0.69774973,107.02,0,0,0,1
346257,GAMA,133.04214777,1.98303585,0.02855,8.63,1.92,0.4975,6.7400055,179.0,0.49999723,180.5,29.916666,nan,nan,79.918,0,0,0,1
422933,GAMA,133.04219615,2.84024338,0.02903,10.16,6.38,0.5865,21.419998,21.5,0.16666667,22.0,1.4166666,0.3849586,0.49511155,114.90991,0,0,0,1
522166,GAMA,133.05044818,2.95538004,0.02871,8.94,2.66,0.3689,35.47,33.5,1.0833334,97.0,29.916666,nan,nan,53.168446,0,0,0,1
376379,GAMA,133.05532356,1.49961997,0.03571,9.16,6.37,0.7847,19.709991,21.0,0.16666667,4.5,29.916666,nan,nan,78.610016,0,0,0,1
622394,GAMA,133.06978172,0.68110274,0.04109,9.22,3.51,0.2822,177.07,281.0,0.16666667,328.0,27.249998,nan,nan,58.78131,1,0,0,1
278684,GAMA,133.13103035,0.85356802,0.01092,8.09,1.96,0.2016,101.38999,80.5,0.41666666,5.0,29.916666,nan,nan,42.304447,0,0,0,1
209414,GAMA,133.20973564,0.15797249,0.02563,9.04,6.83,0.4544,179.54001,183.0,0.5833333,200.0,22.833334,nan,nan,nan,0,0,0,1
371882,GAMA,133.22156019,1.03301224,0.0515,10.25,7.76,0.3621,107.89001,299.0,0.16666667,297.5,11.5,0.1768402,0.1982291,nan,0,0,0,1
371889,GAMA,133.29828633,0.92627408,0.05898,10.96,4.85,0.7229,73.43001,255.0,0.8333333,253.0,0.9166667,0.5369024,0.6723278,190.60777,0,0,0,1
278702,GAMA,133.34646647,0.83572799,0.02874,8.34,1.2,0.3256,176.70001,165.5,0.25,127.5,29.916666,nan,nan,35.504425,0,0,0,1
278703,GAMA,133.36080482,0.83289647,0.04088,9.36,3.16,0.6769,134.06,129.5,0.16666667,151.5,13.5,0.25801536,0.298774,85.33513,0,0,0,1
323854,GAMA,133.40525485,1.71767566,0.05832,10.71,4.19,0.4848,58.0,55.0,0.25,53.5,1.4166666,0.35746023,0.42151958,160.73042,0,0,0,1
622429,GAMA,133.40601033,0.73602372,0.04092,10.51,4.36,0.4809,135.55,322.5,0.16666667,317.0,1.6666666,0.48180428,0.56071794,172.63263,0,0,0,1
622434,GAMA,133.41364991,0.75817393,0.04116,10.66,6.83,0.3761,16.36,1.5,0.16666667,358.5,0.74999857,0.6363422,0.76763093,142.16353,0,0,0,1
323855,GAMA,133.41969201,1.56350665,0.04101,10.47,7.05,0.2075,83.66,82.0,0.16666667,82.5,1.0833334,0.60567653,0.80995995,102.72577,0,0,0,1
278741,GAMA,133.43397896,0.80360945,0.03972,9.25,6.18,0.8143,92.88,260.5,0.16666667,263.0,29.916666,nan,nan,70.513565,0,0,0,1
600014,GAMA,133.4734842,0.30423107,0.02833,9.17,6.03,0.6488,96.58,41.0,0.16666667,37.0,29.749998,nan,nan,43.39806,0,0,0,1
600026,GAMA,133.48520203,0.21556504,0.05084,10.28,4.46,0.276,80.06999,122.5,0.16666667,118.5,1.0833334,0.5509626,0.73668575,84.24895,0,0,0,1
323874,GAMA,133.49340667,1.66406714,0.05811,10.56,3.44,0.0842,147.28,128.0,0.41666666,143.5,29.916666,nan,nan,nan,0,0,0,1
600030,GAMA,133.49452449,0.35004214,0.02816,10.25,8.27,0.6497,171.27,178.0,0.16666667,164.0,1.5,0.63785326,0.881604,nan,0,0,0,1
215289,GAMA,133.50575734,0.55898013,0.05761,10.81,3.05,0.0714,3.1100006,329.0,0.16666667,190.0,2.5,0.13685462,0.14445513,179.2809,0,0,0,1
278736,GAMA,133.50943869,0.84216864,0.03982,9.7,2.77,0.4235,96.64,277.5,0.41666666,69.0,11.916667,0.2756201,0.3499572,56.528088,0,0,0,1
301346,GAMA,133.52458939,1.19185948,0.04407,10.16,3.44,0.4617,68.75,252.0,0.16666667,250.5,1.4166666,0.47235167,0.5738901,116.70297,0,0,0,1
215292,GAMA,133.5354716,0.49856716,0.02823,10.09,5.71,0.7019,155.45,332.5,0.16666667,334.5,0.5833333,0.61237,0.8832557,122.258644,0,0,0,1
386673,GAMA,133.55896751,2.24083491,0.05824,11.06,4.39,0.3601,168.14,5.5,0.5,164.0,1.3333334,0.33312282,0.37062612,247.06357,0,0,0,1
371959,GAMA,133.56953441,0.98080116,0.04158,9.24,4.06,0.6213,145.05,321.5,1.5833334,191.0,29.83333,nan,nan,38.82002,0,0,0,1
323888,GAMA,133.57163406,1.60088395,0.02855,8.25,1.46,0.2618,64.08002,67.5,0.41666666,nan,nan,nan,nan,nan,0,0,0,1
278787,GAMA,133.61206303,0.83973732,0.04114,9.22,3.39,0.4535,5.519989,24.0,0.16666667,219.0,28.916664,nan,nan,45.54997,0,0,0,1
301382,GAMA,133.61640631,1.19695098,0.05842,10.28,4.0,0.6242,121.68,128.5,0.25,125.5,3.75,0.44289917,0.52097875,94.08453,0,0,0,1
301381,GAMA,133.61749062,1.20203261,0.05857,10.58,5.39,0.3199,90.8,210.0,0.16666667,222.5,2.6666667,0.23296796,0.25498292,126.66234,0,0,0,1
278773,GAMA,133.63501262,0.85350112,0.04143,9.5,1.61,0.6575,88.899994,97.0,0.33333334,276.0,7.4166665,nan,nan,65.63998,0,0,0,1
215335,GAMA,133.64389248,0.48504002,0.05318,10.09,3.34,0.4805,71.17999,310.5,0.16666667,331.5,8.083333,0.15609969,0.16549893,61.8076,0,0,0,1
376478,GAMA,133.64997339,1.43498774,0.05147,11.16,6.98,0.2987,78.869995,74.0,0.16666667,68.5,1.6666666,0.54197735,0.7093768,84.15893,0,0,0,1
371943,GAMA,133.65131102,0.93292125,0.10707,11.07,2.2,0.602,56.810013,229.5,0.16666667,238.5,2.5833333,0.32792315,0.38002294,206.15047,0,0,0,1
386722,GAMA,133.66016096,2.32098615,0.0514,10.29,2.37,0.3825,28.369995,206.5,0.33333334,40.5,5.1666665,0.13876855,0.16197768,103.921906,0,0,0,1
278760,GAMA,133.67290194,0.89913067,0.04098,10.02,4.82,0.511,103.16,95.0,0.16666667,98.0,2.3333333,0.5359766,0.69888663,74.761635,0,0,0,1
371976,GAMA,133.68008215,1.09593028,0.05796,10.55,3.23,0.4281,133.36,120.5,0.33333334,131.0,1.0,0.38482645,0.44754037,127.86676,0,0,0,1
386720,GAMA,133.70923962,2.20232633,0.05831,10.89,5.81,0.5229,58.29001,237.0,0.16666667,237.0,1.8333334,0.49467972,0.60231185,169.92451,0,0,0,1
346440,GAMA,133.746856,2.1343627,0.01998,8.37,1.15,0.1076,97.17,46.0,0.5833333,354.5,29.916666,nan,nan,66.14447,0,0,0,1
278826,GAMA,133.75270481,0.85471504,0.0417,8.7,1.85,0.4952,103.14,125.5,1.75,160.5,29.916666,nan,nan,nan,0,0,0,1
622534,GAMA,133.76179264,0.76103057,0.04135,9.09,4.12,0.642,120.03,119.5,0.41666666,105.5,29.916666,nan,nan,79.19142,0,0,0,1
517802,GAMA,133.76902216,2.68481103,0.05839,10.04,7.64,0.8597,60.270004,236.5,0.16666667,248.5,29.83333,nan,nan,104.66919,0,0,0,1
278812,GAMA,133.78093681,0.81158834,0.04171,9.54,4.72,0.591,53.520004,61.5,0.16666667,36.0,6.5,nan,nan,58.616783,0,0,0,1
346475,GAMA,133.84667065,2.1913191,0.05153,9.89,6.07,0.8368,112.87999,116.5,0.16666667,95.0,29.83333,nan,nan,105.30602,0,0,0,1
278802,GAMA,133.84926536,0.85437842,0.04124,10.85,7.92,0.7304,117.4,116.5,0.16666667,118.0,0.75,0.5044923,0.5908661,nan,0,0,0,1
278804,GAMA,133.85938596,0.85818478,0.04199,9.82,2.65,0.381,104.920006,295.0,0.25,294.5,3.6666667,0.32979897,0.3931244,68.9491,0,0,0,1
622588,GAMA,133.90545542,0.74195958,0.02867,8.31,3.55,0.5613,66.06,295.5,0.25,nan,nan,nan,nan,nan,0,0,0,1
278846,GAMA,133.94461373,0.80156918,0.04138,9.54,3.86,0.6318,129.4,308.0,0.41666666,333.0,13.833333,nan,nan,62.687927,0,0,0,1
278855,GAMA,133.94945248,0.84197822,0.04175,9.02,2.47,0.2264,150.19,357.0,0.41666666,344.5,29.916666,nan,nan,43.329544,0,0,0,1
278840,GAMA,133.95947561,0.83114632,0.04171,10.41,3.15,0.2466,54.240005,45.0,0.16666667,223.5,1.1666666,0.3148719,0.34370598,101.722015,0,0,0,1
517868,GAMA,133.96788446,2.52429075,0.01277,9.18,12.02,0.6574,66.31,249.0,0.25,214.5,29.83333,nan,nan,nan,0,0,0,1
381802,GAMA,134.00949998,1.8834689,0.01796,8.58,1.98,0.2538,0.23001099,231.5,8.166667,234.0,29.916666,nan,nan,49.490147,0,0,0,1
346504,GAMA,134.06858157,2.14467117,0.05777,9.99,1.58,0.4195,106.600006,105.0,0.16666667,102.0,11.333333,nan,nan,98.12834,0,0,0,1
372074,GAMA,134.12788533,1.02593877,0.0574,9.55,4.26,0.8133,143.84,164.5,0.16666667,129.0,29.83333,nan,nan,72.68103,0,0,0,1
622596,GAMA,134.1522024,0.77845413,0.05233,10.42,3.1,0.1699,147.67001,96.0,0.16666667,94.5,1.1666666,0.38441074,0.42442074,122.04553,0,0,0,1
215579,GAMA,134.25333619,0.50553675,0.05319,10.75,5.2,0.5272,168.34,356.0,0.16666667,356.5,1.25,0.46716037,0.53824717,152.71399,0,0,0,1
301519,GAMA,134.27488871,1.25091948,0.10726,10.95,2.73,0.1106,42.729996,8.5,0.25,204.5,13.0,0.07029984,0.08077506,218.08704,0,0,0,1
517960,GAMA,134.27689276,2.66458362,0.0133,8.3,8.81,0.3883,117.560005,165.5,2.5,nan,nan,nan,nan,nan,0,0,0,1
376587,GAMA,134.29867527,1.40972586,0.05296,10.03,2.62,0.7152,178.83,160.5,0.33333334,355.5,4.9999986,0.4432779,0.55760056,82.71398,0,0,0,1
372105,GAMA,134.36449907,1.14555092,0.06993,10.39,3.51,0.5729,161.9,162.5,0.16666667,161.0,2.0,0.58315545,0.7911894,104.98315,0,0,0,1
209664,GAMA,134.36889058,0.16765043,0.04374,8.68,2.13,0.1007,125.509995,287.5,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
386898,GAMA,134.40439431,2.23945194,0.05372,10.44,7.31,0.21,145.28,145.0,0.16666667,141.0,2.0,0.6234066,0.8663243,91.90294,0,0,0,1
372129,GAMA,134.40440319,0.99319055,0.03759,8.61,3.07,0.5011,100.83,281.5,0.41666666,14.5,17.666666,nan,nan,43.98086,0,0,0,1
536784,GAMA,134.41428738,-0.14017752,0.02803,8.59,3.59,0.8332,114.17,120.0,0.16666667,156.0,29.916666,nan,nan,nan,0,0,0,1
278909,GAMA,134.42490362,0.8173129,0.04141,9.33,2.6,0.4769,24.770004,33.0,0.8333333,342.5,16.58333,nan,nan,59.444008,0,0,0,1
