CUBEIDPUB,CUBEID,CATID,CUBEFWHM,ISBEST,CATSOURCE,WARNSTAR,WARNFILL,WARNZ,WARNMULT,WARNSKER,WARNWCS,WARNEMFT,WARNSKEM,WARNSK2M,WARNSK4M
"318936_B","318936_6_Y14SAR2_P001_15T061_2014_04_02-2014_04_06","318936",1.9918307,0,1,0,0,0,0,0,0,0,0,0,0
"318936_C","318936_9_Y14SAR2_P001_15T061_2016_03_03-2016_03_13","318936",2.6007547,0,1,0,0,0,0,0,0,0,0,0,0
"319018_A","319018_9_Y13SAR1_P001_15T001_2013_03_05-2013_03_17","319018",3.783678,1,1,0,0,0,0,0,0,0,0,0,0
"319020_A","319020_7_Y14SAR3_P006_15T081_2016_04_04-2016_04_12","319020",2.4375935,1,1,0,0,0,0,0,0,0,0,0,0
"319049_A","319049_15_Y14SAR2_P001_15T061_2014_04_02-2014_04_06","319049",2.285146,1,1,0,0,0,0,0,0,0,0,0,0
"319049_B","319049_6_Y14SAR2_P001_15T061_2014_04_02-2014_04_06","319049",1.9918307,0,1,0,0,0,0,0,0,0,0,0,0
"319049_C","319049_9_Y14SAR2_P001_15T061_2016_03_03-2016_03_13","319049",2.6007547,0,1,0,0,0,0,0,0,0,0,0,0
"319057_A","319057_9_Y13SAR1_P001_15T001_2013_03_05-2013_03_17","319057",3.783678,1,1,0,0,0,0,0,0,0,0,0,0
"319059_A","319059_10_Y13SAR1_P004_15T002_2013_03_05-2013_03_17","319059",2.608547,1,1,0,0,0,0,0,0,0,0,0,0
"319060_A","319060_15_Y14SAR2_P001_15T061_2014_04_02-2014_04_06","319060",2.285146,1,1,0,0,0,0,0,0,0,0,0,0
"319060_B","319060_6_Y14SAR2_P001_15T061_2014_04_02-2014_04_06","319060",1.9918307,0,1,0,0,0,0,0,0,0,0,0,0
"319060_C","319060_9_Y14SAR2_P001_15T061_2016_03_03-2016_03_13","319060",2.6007547,0,1,0,0,0,0,0,0,0,0,0,0
"319064_A","319064_7_Y14SAR3_P006_15T081_2016_04_04-2016_04_12","319064",2.4375935,1,1,0,0,0,0,0,0,0,0,0,0
"319067_A","319067_10_Y13SAR1_P004_15T002_2013_03_05-2013_03_17","319067",2.608547,1,1,0,0,0,0,0,0,0,0,0,0
"319070_A","319070_9_Y13SAR1_P001_15T001_2013_03_05-2013_03_17","319070",3.783678,1,1,0,0,0,0,0,0,0,0,0,0
"31912_A","31912_7_Y17SAR3_P007_12T108_2018_04_09-2018_04_19","31912",2.0368056,1,1,0,0,0,0,0,0,0,0,0,0
"319139_A","319139_15_Y14SAR2_P001_15T061_2014_04_02-2014_04_06","319139",2.285146,1,1,0,0,0,0,0,0,0,0,0,0
"319139_B","319139_6_Y14SAR2_P001_15T061_2014_04_02-2014_04_06","319139",1.9918307,0,1,0,0,0,0,0,0,0,0,0,0
"319139_C","319139_9_Y14SAR2_P001_15T061_2016_03_03-2016_03_13","319139",2.6007547,0,1,0,0,0,0,0,0,0,0,0,0
"319150_A","319150_7_Y13SAR1_P012_15T012_2013_04_12-2013_04_16","319150",2.1565826,1,1,0,0,0,0,0,0,0,0,0,0
"319157_A","319157_7_Y13SAR1_P012_15T012_2013_04_12-2013_04_16","319157",2.1565826,1,1,0,0,0,0,0,0,0,0,0,0
"319196_A","319196_7_Y17SAR2_P004_15T120_2018_03_12-2018_03_22","319196",1.3769728,1,1,0,0,0,1,0,0,0,0,0,0
"319197_A","319197_7_Y13SAR1_P012_15T012_2013_04_12-2013_04_16","319197",2.1565826,1,1,0,0,0,0,0,0,0,0,0,0
"319231_A","319231_11_Y17SAR3_P009_15T132_2018_04_09-2018_04_19","319231",1.9270614,1,1,0,0,0,0,0,0,0,0,0,0
"319231_B","319231_9_Y17SAR3_P009_15T132_2018_05_07-2018_05_16","319231",1.9729545,0,1,0,0,0,0,0,0,0,0,0,0
"319243_A","319243_7_Y17SAR2_P004_15T120_2018_03_12-2018_03_22","319243",1.3769728,1,1,0,0,0,0,0,0,0,0,0,0
"319272_A","319272_10_Y13SAR1_P004_15T002_2013_03_05-2013_03_17","319272",2.608547,1,1,0,0,0,0,0,0,0,0,0,0
"319290_A","319290_11_Y17SAR3_P009_15T132_2018_04_09-2018_04_19","319290",1.9270614,1,1,0,0,0,0,0,0,0,0,0,0
"319290_B","319290_9_Y17SAR3_P009_15T132_2018_05_07-2018_05_16","319290",1.9729545,0,1,0,0,0,0,0,0,0,0,0,0
"319293_A","319293_8_Y14SAR2_P005_15T065_2017_02_27-2017_03_05","319293",2.4517817,1,1,0,0,0,0,0,0,0,0,0,0
"319299_A","319299_8_Y14SAR2_P005_15T065_2017_02_27-2017_03_05","319299",2.4517817,1,1,0,0,0,0,0,0,0,0,0,0
"319381_A","319381_7_Y17SAR2_P004_15T120_2018_03_12-2018_03_22","319381",1.3769728,1,1,0,0,0,0,0,0,0,0,0,0
"319385_A","319385_10_Y13SAR1_P004_15T002_2013_03_05-2013_03_17","319385",2.608547,1,1,0,0,0,0,0,0,0,0,0,0
"319393_A","319393_7_Y17SAR2_P004_15T120_2018_03_12-2018_03_22","319393",1.3769728,1,1,0,0,0,0,0,0,0,0,0,0
"319395_A","319395_8_Y14SAR2_P005_15T065_2017_02_27-2017_03_05","319395",2.4517817,1,1,0,0,0,0,0,0,0,0,0,0
"319397_A","319397_10_Y13SAR1_P004_15T002_2013_03_05-2013_03_17","319397",2.608547,1,1,0,0,0,0,0,0,0,0,0,0
"31939_A","31939_7_Y17SAR3_P007_12T108_2018_04_09-2018_04_19","31939",2.0368056,1,1,0,0,0,0,0,0,0,0,0,0
"319400_A","319400_11_Y17SAR3_P009_15T132_2018_04_09-2018_04_19","319400",1.9270614,1,1,0,0,0,0,0,0,0,0,0,0
"319400_B","319400_9_Y17SAR3_P009_15T132_2018_05_07-2018_05_16","319400",1.9729545,0,1,0,0,0,0,0,0,0,0,0,0
"319402_A","319402_8_Y14SAR2_P005_15T065_2017_02_27-2017_03_05","319402",2.4517817,1,1,0,0,0,0,0,0,0,0,0,0
"319452_A","319452_7_Y17SAR2_P004_15T120_2018_03_12-2018_03_22","319452",1.3769728,1,1,0,0,0,0,0,0,0,0,0,0
"319453_A","319453_11_Y17SAR3_P009_15T132_2018_04_09-2018_04_19","319453",1.9270614,1,1,0,0,0,0,0,0,0,0,0,0
"319453_B","319453_9_Y17SAR3_P009_15T132_2018_05_07-2018_05_16","319453",1.9729545,0,1,0,0,0,0,0,0,0,0,0,0
"319499_A","319499_11_Y17SAR3_P009_15T132_2018_04_09-2018_04_19","319499",1.9270614,1,1,0,0,0,0,0,0,0,0,0,0
"319499_B","319499_9_Y17SAR3_P009_15T132_2018_05_07-2018_05_16","319499",1.9729545,0,1,0,0,0,0,0,0,0,0,0,0
"320068_A","320068_11_Y14SAR3_P004_15T079_2014_04_24-2014_05_04","320068",1.9566231,1,1,0,0,0,0,0,0,0,0,0,0
"320068_B","320068_7_Y14SAR3_P004_15T079_2014_04_24-2014_05_04","320068",1.8312169,0,1,0,0,0,0,0,0,0,0,0,0
"320124_A","320124_11_Y14SAR3_P004_15T079_2014_04_24-2014_05_04","320124",1.9566231,1,1,0,0,0,0,0,0,0,0,0,0
"320124_B","320124_7_Y14SAR3_P004_15T079_2014_04_24-2014_05_04","320124",1.8312169,0,1,0,0,0,0,0,0,0,0,0,0
"320254_A","320254_7_Y14SAR4_P009_15T095_2016_04_04-2016_04_12","320254",1.9913205,1,1,0,0,0,0,0,0,0,0,0,0
"320281_A","320281_7_Y14SAR4_P009_15T095_2016_04_04-2016_04_12","320281",1.9913205,1,1,0,0,0,0,0,0,0,0,0,0
"321022_A","321022_7_Y15SAR4_P004_15T113_2016_03_03-2016_03_13","321022",1.8218461,1,1,0,0,0,0,0,0,0,0,0,0
"321035_A","321035_7_Y15SAR4_P004_15T113_2016_03_03-2016_03_13","321035",1.8218461,1,1,0,0,0,0,0,0,0,0,0,0
"321059_A","321059_7_Y15SAR4_P004_15T113_2016_03_03-2016_03_13","321059",1.8218461,1,1,0,0,0,0,0,0,0,0,0,0
"321146_A","321146_10_Y14SAR3_P009_15T084_2016_03_03-2016_03_13","321146",2.2259822,1,1,0,0,0,0,0,0,0,0,0,0
"321207_A","321207_10_Y14SAR3_P009_15T084_2016_03_03-2016_03_13","321207",2.2259822,1,1,0,0,0,0,0,0,0,0,0,0
"32136_A","32136_7_Y14SAR4_P007_12T069_2016_04_04-2016_04_12","32136",1.8404375,1,1,0,0,0,0,0,0,0,0,0,0
"32196_A","32196_7_Y14SAR4_P007_12T069_2016_04_04-2016_04_12","32196",1.8404375,1,1,0,0,0,0,0,0,0,0,0,0
"32249_A","32249_7_Y14SAR4_P007_12T069_2016_04_04-2016_04_12","32249",1.8404375,1,1,0,0,0,0,0,0,0,0,0,0
"32274_A","32274_7_Y14SAR4_P007_12T069_2016_04_04-2016_04_12","32274",1.8404375,1,1,0,0,0,0,0,0,0,0,0,0
"322910_A","322910_7_Y14SAR2_P003_09T070_2014_04_02-2014_04_06","322910",2.4958227,1,1,0,0,0,0,0,0,0,0,0,0
"32295_A","32295_7_Y14SAR4_P007_12T069_2016_04_04-2016_04_12","32295",1.8404375,1,1,0,0,0,0,0,0,0,0,0,0
"323133_A","323133_7_Y14SAR2_P007_09T074_2017_02_27-2017_03_05","323133",1.940672,1,1,0,0,0,0,0,0,0,0,0,0
"323194_A","323194_7_Y14SAR2_P007_09T074_2017_02_27-2017_03_05","323194",1.940672,1,1,0,0,0,0,0,0,0,0,0,0
"323224_A","323224_7_Y14SAR2_P007_09T074_2017_02_27-2017_03_05","323224",1.940672,1,1,0,0,0,0,0,0,0,0,0,0
"32322_A","32322_11_Y18SAR3_P002_12T129_2018_05_07-2018_05_16","32322",3.296584,1,1,0,0,0,1,0,0,0,0,0,0
"323242_A","323242_7_Y14SAR2_P007_09T074_2017_02_27-2017_03_05","323242",1.940672,1,1,0,0,0,0,0,0,0,0,0,0
"323329_A","323329_7_Y18SAR1_P002_09T150_2018_03_12-2018_03_22","323329",2.392221,1,1,0,0,0,0,0,0,0,0,0,0
"323504_A","323504_7_Y13SAR1_P002_09T004_2013_03_05-2013_03_17","323504",1.8350329,1,1,0,0,0,0,0,0,0,0,0,0
"323505_A","323505_7_Y13SAR1_P002_09T004_2013_03_05-2013_03_17","323505",1.8350329,1,1,0,0,0,0,0,0,0,0,0,0
"323507_A","323507_7_Y14SAR1_P005_09T065_2015_02_16-2015_02_25","323507",1.7759062,1,1,0,0,0,0,0,0,0,0,0,0
"323541_A","323541_6_Y17SAR2_P001_09T127_2018_02_12-2018_02_19","323541",1.9261848,1,1,0,0,0,0,0,0,0,0,0,0
"323558_A","323558_6_Y17SAR2_P001_09T127_2018_02_12-2018_02_19","323558",1.9261848,1,1,0,0,0,0,0,0,0,0,0,0
"323566_A","323566_6_Y17SAR2_P001_09T127_2018_02_12-2018_02_19","323566",1.9261848,1,1,0,0,0,0,0,0,0,0,0,0
"323575_A","323575_7_Y14SAR1_P005_09T065_2015_02_16-2015_02_25","323575",1.7759062,1,1,0,0,0,1,0,0,0,0,0,0
"323577_A","323577_7_Y13SAR1_P002_09T004_2013_03_05-2013_03_17","323577",1.8350329,1,1,0,0,0,0,0,0,0,0,0,0
"323593_A","323593_6_Y17SAR2_P001_09T127_2018_02_12-2018_02_19","323593",1.9261848,1,1,0,0,0,0,0,0,0,0,0,0
"32362_A","32362_14_Y14SAR3_P004_12T055_2014_04_24-2014_05_04","32362",2.0850441,1,1,0,0,0,0,0,0,0,0,0,0
"32362_B","32362_7_Y14SAR3_P004_12T055_2014_04_24-2014_05_04","32362",1.9624666,0,1,0,0,0,0,0,0,0,0,0,0
"32362_D","32362_7_Y14SAR3_P004_12T055_2016_04_04-2016_04_12","32362",2.3170059,0,1,0,0,0,0,0,0,0,0,0,0
"32362_C","32362_7_Y15SAR3_P002_12T085_2015_04_14-2015_04_22","32362",2.5498943,0,1,0,0,0,0,0,0,0,0,0,0
"323854_A","323854_7_Y14SBR2_P002_09T089_2015_01_19-2015_01_26","323854",2.7195387,1,1,0,0,0,0,0,0,0,0,0,0
"323855_A","323855_7_Y14SBR2_P002_09T089_2015_01_19-2015_01_26","323855",2.7195387,1,1,0,0,0,0,0,0,0,0,0,0
"323874_A","323874_7_Y14SBR2_P002_09T089_2015_01_19-2015_01_26","323874",2.7195387,1,1,0,0,0,0,0,0,0,0,0,0
"323888_A","323888_7_Y14SBR2_P002_09T089_2015_01_19-2015_01_26","323888",2.7195387,1,1,0,0,0,0,0,0,0,0,0,0
"324157_A","324157_7_Y15SAR1_P002_09T098_2016_03_03-2016_03_13","324157",1.7626722,1,1,0,0,0,0,0,0,0,0,0,0
"324179_A","324179_7_Y15SAR1_P002_09T098_2016_03_03-2016_03_13","324179",1.7626722,1,1,0,0,0,0,0,0,0,0,0,0
"324323_A","324323_11_Y13SAR1_P004_09T018_2013_03_05-2013_03_17","324323",1.8180883,1,1,0,0,0,0,0,0,0,0,0,0
"324351_A","324351_11_Y13SAR1_P004_09T018_2013_03_05-2013_03_17","324351",1.8180883,1,1,0,0,0,0,0,0,0,0,0,0
"324753_A","324753_7_Y15SAR2_P001_09T106_2016_02_08-2016_02_14","324753",1.6949615,1,1,0,0,0,0,0,0,0,0,0,0
"324799_A","324799_7_Y15SAR2_P001_09T106_2016_02_08-2016_02_14","324799",1.6949615,1,1,0,0,0,0,0,0,0,0,0,0
"324865_A","324865_7_Y15SAR2_P001_09T106_2016_02_08-2016_02_14","324865",1.6949615,1,1,0,0,0,0,0,0,0,0,0,0
"324963_A","324963_7_Y15SAR2_P002_09T110_2016_02_08-2016_02_14","324963",1.9860961,1,1,0,0,0,0,0,0,0,0,0,0
"325001_A","325001_7_Y15SAR2_P002_09T110_2016_02_08-2016_02_14","325001",1.9860961,1,1,0,0,0,0,0,0,0,0,0,0
"325007_A","325007_7_Y15SAR2_P002_09T110_2016_02_08-2016_02_14","325007",1.9860961,1,1,0,0,0,0,0,0,0,0,0,0
"325321_A","325321_12_Y15SAR1_P002_09T100_2016_03_03-2016_03_13","325321",1.6049328,1,1,0,0,0,0,0,0,0,0,0,0
"325376_A","325376_7_Y14SBR2_P001_09T088_2015_01_19-2015_01_26","325376",1.6550151,1,1,0,0,0,1,0,0,0,0,0,0
"325378_A","325378_7_Y14SBR2_P001_09T088_2015_01_19-2015_01_26","325378",1.6550151,1,1,0,0,0,0,1,0,0,0,0,0
"325390_A","325390_7_Y13SAR1_P003_09T006_2013_03_05-2013_03_17","325390",1.852552,1,1,0,0,0,0,0,0,0,0,0,0
"325441_A","325441_7_Y14SBR2_P001_09T088_2015_01_19-2015_01_26","325441",1.6550151,1,1,0,0,0,0,0,0,0,0,0,0
"325467_A","325467_7_Y14SBR2_P001_09T088_2015_01_19-2015_01_26","325467",1.6550151,1,1,0,0,0,0,0,0,0,0,0,0
"325533_A","325533_7_Y14SBR2_P001_09T088_2015_01_19-2015_01_26","325533",1.6550151,1,1,0,0,0,0,0,0,0,0,0,0
"325536_A","325536_7_Y14SBR2_P001_09T088_2015_01_19-2015_01_26","325536",1.6550151,1,1,0,0,0,0,0,0,0,0,0,0
"345646_A","345646_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","345646",2.0082026,1,1,0,0,0,0,0,0,0,0,0,0
"345682_A","345682_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","345682",2.0082026,1,1,0,0,0,0,0,0,0,0,0,0
"345754_A","345754_7_Y14SAR1_P002_09T062_2015_02_16-2015_02_25","345754",2.0551565,1,1,0,0,0,0,0,0,0,0,0,0
"345758_A","345758_7_Y18SAR1_P002_09T150_2018_03_12-2018_03_22","345758",2.392221,1,1,0,0,0,0,0,0,0,0,0,0
"345767_A","345767_7_Y14SAR1_P006_09T066_2015_02_16-2015_02_25","345767",1.7246832,1,1,0,0,0,0,0,0,0,0,0,0
"345820_A","345820_7_Y13SAR1_P005_09T009_2013_03_05-2013_03_17","345820",2.4094105,1,1,0,0,0,0,0,0,0,0,0,0
"345845_A","345845_7_Y18SAR1_P002_09T150_2018_03_12-2018_03_22","345845",2.392221,1,1,0,0,0,0,0,0,0,0,0,0
"345848_A","345848_7_Y14SAR1_P002_09T062_2015_02_16-2015_02_25","345848",2.0551565,1,1,0,0,0,0,0,0,0,0,0,0
"346046_A","346046_7_Y13SAR1_P002_09T004_2013_03_05-2013_03_17","346046",1.8350329,1,1,0,0,0,0,0,0,0,0,0,0
"346257_A","346257_7_Y14SBR2_P002_09T089_2015_01_19-2015_01_26","346257",2.7195387,1,1,0,0,0,0,0,0,0,0,0,0
"346440_A","346440_7_Y15SAR2_P003_09T113_2016_02_08-2016_02_14","346440",2.3525186,1,1,0,0,0,0,0,0,0,0,0,0
"346475_A","346475_7_Y15SAR2_P003_09T113_2016_02_08-2016_02_14","346475",2.3525186,1,1,0,0,0,0,0,0,0,0,0,0
"346504_A","346504_7_Y15SAR2_P003_09T113_2016_02_08-2016_02_14","346504",2.3525186,1,1,0,0,0,0,0,0,0,0,0,0
"346623_A","346623_7_Y15SAR1_P002_09T098_2016_03_03-2016_03_13","346623",1.7626722,1,1,0,0,0,0,0,0,0,0,0,0
"346680_A","346680_7_Y15SAR1_P002_09T098_2016_03_03-2016_03_13","346680",1.7626722,1,1,0,0,0,0,0,0,0,0,0,0
"346718_A","346718_11_Y13SAR1_P004_09T018_2013_03_05-2013_03_17","346718",1.8180883,0,1,0,0,0,0,0,0,0,0,0,0
"346718_B","346718_7_Y18SAR2_P001_09T151_2018_03_12-2018_03_22","346718",1.6425993,1,1,0,0,0,0,0,0,0,0,0,0
"346752_A","346752_7_Y15SAR1_P002_09T098_2016_03_03-2016_03_13","346752",1.7626722,1,1,0,0,0,0,0,0,0,0,0,0
"346793_A","346793_11_Y13SAR1_P004_09T018_2013_03_05-2013_03_17","346793",1.8180883,1,1,0,0,0,0,0,0,0,0,0,0
"346837_A","346837_7_Y15SAR1_P002_09T098_2016_03_03-2016_03_13","346837",1.7626722,1,1,0,0,0,0,0,0,0,0,0,0
"346839_A","346839_11_Y13SAR1_P004_09T018_2013_03_05-2013_03_17","346839",1.8180883,1,1,0,0,0,0,0,0,0,0,0,0
"346842_A","346842_7_Y18SAR2_P001_09T151_2018_03_12-2018_03_22","346842",1.6425993,1,1,0,0,0,0,0,0,0,0,0,0
"346861_A","346861_7_Y15SAR1_P002_09T098_2016_03_03-2016_03_13","346861",1.7626722,1,1,0,0,0,0,0,0,0,0,0,0
"346887_A","346887_7_Y15SAR1_P002_09T098_2016_03_03-2016_03_13","346887",1.7626722,1,1,0,0,0,0,0,0,0,0,0,0
"346890_A","346890_11_Y13SAR1_P004_09T018_2013_03_05-2013_03_17","346890",1.8180883,1,1,0,0,0,0,0,0,0,0,0,0
"346892_A","346892_11_Y13SAR1_P004_09T018_2013_03_05-2013_03_17","346892",1.8180883,1,1,0,0,0,0,0,0,0,0,0,0
"346894_A","346894_11_Y13SAR1_P004_09T018_2013_03_05-2013_03_17","346894",1.8180883,1,1,0,0,0,0,0,0,0,0,0,0
"347263_A","347263_7_Y15SAR2_P001_09T106_2016_02_08-2016_02_14","347263",1.6949615,1,1,0,0,0,0,0,0,0,0,0,0
"347432_A","347432_7_Y14SBR2_P001_09T087_2015_01_19-2015_01_26","347432",1.715073,1,1,0,0,0,0,0,0,0,0,0,0
"347432_B","347432_7_Y17SAR2_P002_09T130_2018_02_12-2018_02_19","347432",2.1866608,0,1,0,0,0,0,0,0,0,0,0,0
"347470_A","347470_7_Y14SBR2_P001_09T087_2015_01_19-2015_01_26","347470",1.715073,1,1,0,0,0,0,0,0,0,0,0,0
"347471_A","347471_7_Y17SAR2_P002_09T130_2018_02_12-2018_02_19","347471",2.1866608,1,1,0,0,0,0,0,0,0,0,0,0
"347522_A","347522_7_Y14SBR2_P001_09T087_2015_01_19-2015_01_26","347522",1.715073,1,1,0,0,0,0,0,0,0,0,0,0
"347570_A","347570_7_Y14SBR2_P001_09T087_2015_01_19-2015_01_26","347570",1.715073,1,1,0,0,0,0,0,0,0,0,0,0
"347571_A","347571_7_Y15SAR2_P002_09T110_2016_02_08-2016_02_14","347571",1.9860961,1,1,0,0,0,0,0,0,0,0,0,0
"347769_A","347769_7_Y17SAR1_P001_09T125_2017_03_24-2017_04_02","347769",1.6733749,1,3,0,1,0,0,0,0,0,0,0,0
"348048_A","348048_7_Y18SAR1_P001_09T139_2018_03_12-2018_03_22","348048",1.360536,1,1,0,0,0,0,0,0,0,0,0,0
"10000001_A","10000001_7_Y14SAR2_P007_09T074_2017_02_27-2017_03_05","10000001",1.940672,1,4,1,0,0,0,0,0,0,0,0,0
"10000002_A","10000002_7_Y14SAR1_P005_09T065_2015_02_16-2015_02_25","10000002",1.7759062,1,4,1,0,0,0,0,0,0,0,0,0
"10000004_A","10000004_7_Y15SAR1_P001_09T097_2016_03_03-2016_03_13","10000004",1.7604245,1,4,1,0,0,0,0,0,0,0,0,0
"10000010_A","10000010_7_Y16SAR2_P003_09T122_2017_03_24-2017_04_02","10000010",1.6422914,1,4,1,0,0,0,0,0,0,0,0,0
"10000014_A","10000014_11_Y13SAR1_P004_09T018_2013_03_05-2013_03_17","10000014",1.8180883,1,4,1,0,0,0,0,0,0,0,0,0
"10000014_B","10000014_7_Y15SAR1_P002_09T098_2016_03_03-2016_03_13","10000014",1.7626722,0,4,1,0,0,0,0,0,0,0,0,0
"10000016_B","10000016_7_Y16SAR2_P002_09T117_2016_03_03-2016_03_13","10000016",1.6767163,1,4,1,0,0,0,0,0,0,0,0,0
"10000016_A","10000016_8_Y13SAR1_P006_09T014_2013_03_05-2013_03_17","10000016",2.0082026,0,4,1,0,0,0,0,0,0,0,0,0
"10000017_A","10000017_6_Y14SAR2_P004_09T071_2014_04_02-2014_04_06","10000017",2.2568667,1,4,1,0,0,0,0,0,0,0,0,0
"10000021_A","10000021_7_Y15SAR2_P002_09T110_2016_02_08-2016_02_14","10000021",1.9860961,1,4,1,0,0,0,0,0,0,0,0,0
"10000027_A","10000027_7_Y18SAR1_P001_09T139_2018_03_12-2018_03_22","10000027",1.360536,1,4,1,0,0,0,0,0,0,0,0,0
"10000029_A","10000029_7_Y18SAR1_P001_09T138_2018_02_12-2018_02_19","10000029",1.5288186,1,4,1,0,0,0,0,0,0,0,0,0
"10000032_A","10000032_10_Y14SAR2_P008_09T075_2017_02_27-2017_03_05","10000032",1.5606548,1,4,1,0,0,0,0,0,0,0,0,0
"10000033_A","10000033_7_Y13SAR1_P007_09T007_2013_03_05-2013_03_17","10000033",1.5480505,1,4,1,0,0,0,0,0,0,0,0,0
"10000035_A","10000035_7_Y17SAR3_P007_12T108_2018_04_09-2018_04_19","10000035",2.0368056,1,4,1,0,0,0,0,0,0,0,0,0
"10000037_E","10000037_11_Y18SAR3_P002_12T129_2018_05_07-2018_05_16","10000037",3.296584,0,4,1,0,0,0,0,0,0,0,0,0
"10000037_A","10000037_14_Y14SAR3_P004_12T055_2014_04_24-2014_05_04","10000037",2.0850441,0,4,1,0,0,0,0,0,0,0,0,0
"10000037_B","10000037_7_Y14SAR3_P004_12T055_2014_04_24-2014_05_04","10000037",1.9624666,1,4,1,0,0,0,0,0,0,0,0,0
"10000037_D","10000037_7_Y14SAR3_P004_12T055_2016_04_04-2016_04_12","10000037",2.3170059,0,4,1,0,0,0,0,0,0,0,0,0
"10000037_C","10000037_7_Y15SAR3_P002_12T085_2015_04_14-2015_04_22","10000037",2.5498943,0,4,1,0,0,0,0,0,0,0,0,0
"10000039_A","10000039_7_Y14SAR4_P003_12T065_2014_05_23-2014_06_01","10000039",1.6811552,1,4,1,0,0,0,0,0,0,0,0,0
"10000040_A","10000040_9_Y17SAR3_P003_12T104_2018_02_12-2018_02_19","10000040",2.3672585,1,4,1,0,0,0,0,0,0,0,0,0
"10000041_A","10000041_7_Y15SAR3_P004_12T086_2016_02_08-2016_02_14","10000041",1.8213739,1,4,1,0,0,0,0,0,0,0,0,0
"10000044_A","10000044_7_Y18SAR3_P002_12T122_2018_05_07-2018_05_16","10000044",1.4988208,1,4,1,0,0,0,0,0,0,0,0,0
"10000045_A","10000045_7_Y16SAR4_P002_12T101_2017_04_19-2017_05_01","10000045",1.5607373,1,4,1,0,0,0,0,0,0,0,0,0
"10000047_A","10000047_8_Y14SAR4_P010_12T072_2016_04_04-2016_04_12","10000047",2.0727983,1,4,1,0,0,0,0,0,0,0,0,0
"10000050_A","10000050_7_Y14SAR4_P001_12T063_2014_05_23-2014_06_01","10000050",1.6470896,1,4,1,0,0,0,0,0,0,0,0,0
"10000051_A","10000051_7_Y15SAR3_P001_12T084_2015_04_14-2015_04_22","10000051",1.6825196,1,4,1,0,0,0,0,0,0,0,0,0
"10000051_B","10000051_7_Y15SAR3_P006_12T097_2017_04_19-2017_05_01","10000051",1.8462454,0,4,1,0,0,0,0,0,0,0,0,0
"10000052_A","10000052_7_Y16SAR4_P001_12T090_2017_04_19-2017_05_01","10000052",1.6577917,1,4,1,0,0,0,0,0,0,0,0,0
"10000061_A","10000061_7_Y17SAR3_P006_12T107_2018_04_09-2018_04_19","10000061",1.5882795,1,4,1,0,0,0,0,0,0,0,0,0
"10000063_A","10000063_7_Y14SAR4_P006_12T068_2014_05_23-2014_06_01","10000063",2.5497894,1,4,1,0,0,0,0,0,0,0,0,0
"10000067_A","10000067_7_Y14SAR3_P011_12T062_2016_05_02-2016_05_10","10000067",1.2563152,1,4,1,0,0,0,0,0,0,0,0,0
"10000067_B","10000067_7_Y17SAR3_P010_12T115_2018_04_09-2018_04_19","10000067",1.4503161,0,4,1,0,0,0,0,0,0,0,0,0
"10000068_A","10000068_13_Y14SAR3_P003_12T054_2014_04_24-2014_05_04","10000068",2.0915372,0,4,1,0,0,0,0,0,0,0,0,0
"10000068_E","10000068_6_Y14SAR3_P003_12T054_2016_04_04-2016_04_12","10000068",1.6905924,1,4,1,0,0,0,0,0,0,0,0,0
"10000068_B","10000068_7_Y14SAR3_P003_12T054_2014_04_24-2014_05_04","10000068",2.8480687,0,4,1,0,0,0,0,0,0,0,0,0
"10000068_C","10000068_7_Y15SAR3_P003_12T088_2016_02_08-2016_02_14","10000068",2.9515972,0,4,1,0,0,0,0,0,0,0,0,0
"10000068_D","10000068_8_Y14SAR4_P008_12T070_2016_04_04-2016_04_12","10000068",1.8024155,0,4,1,0,0,0,0,0,0,0,0,0
"10000070_A","10000070_7_Y18SAR4_P002_12T124_2018_05_07-2018_05_16","10000070",2.0833745,1,4,1,0,0,0,0,0,0,0,0,0
"10000073_D","10000073_11_Y14SAR1_P003_12T043_2015_02_16-2015_02_25","10000073",2.7542882,0,4,1,0,0,0,0,0,0,0,0,0
"10000073_E","10000073_11_Y14SAR3_P007_12T058_2017_03_24-2017_04_02","10000073",3.3219893,0,4,1,0,0,0,0,0,0,0,0,0
"10000073_C","10000073_6_Y14SAR1_P002_12T042_2015_02_16-2015_02_25","10000073",3.0932822,0,4,1,0,0,0,0,0,0,0,0,0
"10000073_A","10000073_7_Y13SAR1_P014_12T001_2013_04_12-2013_04_16","10000073",2.1439502,0,4,1,0,0,0,0,0,0,0,0,0
"10000073_B","10000073_7_Y14SAR1_P001_12T041_2015_02_16-2015_02_25","10000073",2.1347282,1,4,1,0,0,0,0,0,0,0,0,0
"10000075_A","10000075_7_Y18SAR4_P001_12T126_2018_05_07-2018_05_16","10000075",2.8182945,1,4,1,0,0,0,0,0,0,0,0,0
"10000077_A","10000077_7_Y18SAR3_P001_12T125_2018_04_09-2018_04_19","10000077",2.1275654,1,4,1,0,0,0,0,0,0,0,0,0
"10000082_A","10000082_7_Y18SAR3_P001_12T123_2018_04_09-2018_04_19","10000082",2.5189373,1,4,1,0,0,0,0,0,0,0,0,0
